22925, 2
16212, 1
22859, 2
25384, 1
25613, 1
25609, 1
23648, 1
34224, 1
27301, 7
28760, 1
27574, 1
25577, 2
25423, 1
27578, 32
27561, 1
27577, 17
29376, 1
33525, 1
33570, 1
25475, 1
29863, 1
28062, 3
28063, 6
28144, 8
33530, 4
23416, 4
28016, 2
23420, 1
30019, 1
23422, 8
28591, 9
18553, 1
28293, 1
22541, 1
25401, 1
29944, 1
22513, 21
22492, 3
22472, 2
30408, 2
27662, 1
22495, 1
22539, 5
22567, 2
22584, 1
22576, 2
28705, 1
22589, 3
22543, 6
22592, 4
22524, 1
22591, 3
22578, 2
22535, 1
22581, 6
22505, 5
22494, 2
22477, 1
22478, 6
22483, 19
22480, 5
22475, 2
22474, 58
22521, 2
22469, 8
22448, 2
22530, 1
22447, 10
22574, 3
22600, 7
22599, 17
22228, 1
22597, 16
21316, 1
22594, 23
22531, 2
22526, 14
22529, 30
22239, 1
22234, 2
17772, 1
25457, 1
29545, 1
25236, 1
34075, 1
21630, 1
30179, 1
34210, 1
27653, 1
34197, 1
21631, 2
22626, 6
28564, 3
25426, 13
27947, 1
30528, 7
34316, 1
33611, 1
27386, 1
30524, 3
30539, 2
30520, 6
30521, 4
27351, 3
29955, 3
34232, 3
25145, 6
34581, 1
27385, 3
29951, 2
25377, 1
36398, 2
27097, 1
27060, 1
22508, 1
23158, 1
25531, 1
27435, 22
27434, 4
27422, 6
30547, 36
33308, 1
31209, 1
27409, 10
30545, 4
24841, 2
28691, 1
28652, 1
27404, 10
30563, 11
30564, 4
30565, 2
29097, 1
30567, 5
30571, 2
30572, 7
30554, 3
30580, 61
30584, 2
30597, 2
26014, 3
29992, 1
28082, 1
28985, 1
30636, 2
30623, 1
28675, 11
28669, 2
30862, 4
30863, 18
30865, 3
30857, 1
28674, 3
30866, 14
28673, 7
30886, 13
30889, 9
28519, 3
28516, 3
30871, 1
30607, 3
28421, 1
28427, 1
30847, 1
30846, 2
30845, 8
30551, 1
25617, 1
28563, 6
28562, 2
30404, 12
25604, 4
27283, 2
29051, 1
30722, 1
29042, 1
29023, 2
29059, 3
27256, 4
29021, 4
29102, 1
29106, 2
29018, 2
29019, 4
27242, 7
25529, 1
30116, 5
30117, 1
27517, 1
30810, 5
32079, 5
30821, 21
31402, 3
27966, 1
30813, 9
30525, 1
30527, 2
24838, 1
30483, 2
27923, 1
30542, 3
30540, 1
30541, 1
27946, 1
30765, 3
30779, 1
28796, 1
30247, 1
28288, 1
26894, 1
26971, 3
29561, 1
30295, 1
30778, 32
30664, 9
30795, 2
27805, 2
30826, 40
30028, 1
30027, 4
29156, 1
30005, 2
30775, 1
29993, 3
30817, 15
30007, 6
30326, 2
30718, 6
29968, 1
30773, 24
30772, 10
30714, 12
30771, 3
30285, 1
30712, 4
30591, 1
30289, 1
30710, 1
30769, 1
30118, 1
27586, 1
30515, 7
30053, 5
27074, 5
27531, 1
29810, 1
27721, 1
29828, 1
30484, 2
30770, 3
30633, 1
30035, 1
28727, 1
25099, 4
30814, 4
30812, 5
28828, 1
28738, 6
30816, 247
28698, 3
28542, 2
28635, 1
28824, 29
30818, 8
24855, 4
28813, 4
18958, 1
28818, 2
28799, 4
28808, 9
28819, 4
28806, 4
26672, 1
28797, 1
28729, 1
28737, 4
28820, 37
24123, 1
28712, 1
28730, 2
28707, 1
28811, 3
28815, 9
28802, 6
28803, 4
28200, 1
28821, 13
29758, 1
28928, 1
28798, 1
28170, 1
27287, 1
30819, 1
30761, 1
30782, 1
30783, 4
