8186, 5
9201, 1
10102, 2
8387, 1
9268, 1
9543, 1
8374, 2
9562, 5
8305, 1
9510, 2
9082, 1
9019, 1
7809, 1
9567, 2
9560, 1
8238, 2
8959, 1
9551, 4
9101, 1
9193, 8
6463, 1
9550, 4
9062, 2
8988, 1
7505, 1
6636, 2
7970, 1
9023, 5
10200, 2
7645, 1
9377, 1
9329, 1
8529, 2
9369, 1
9132, 1
8816, 1
7220, 1
9153, 1
8998, 1
7614, 8
8180, 1
7989, 2
8247, 1
8792, 1
8542, 1
9844, 1
9417, 10
8430, 1
9286, 1
9239, 1
9966, 1
8826, 1
7807, 1
8320, 1
7128, 1
8009, 2
7472, 8
8968, 1
7920, 1
9399, 1
7418, 7
7813, 3
9396, 1
10246, 6
7759, 6
9240, 3
6554, 1
9709, 2
9884, 1
9085, 1
9651, 2
9409, 6
10229, 3
8853, 1
7354, 1
9332, 1
10271, 1
8619, 1
8146, 2
6912, 1
10236, 1
9323, 1
9071, 1
10214, 1
7477, 1
7743, 5
9876, 1
8059, 1
8561, 1
6884, 1
6659, 1
6903, 1
8880, 1
7084, 3
7795, 14
8677, 1
6658, 2
6943, 4
8684, 3
8745, 1
8263, 1
9839, 1
9236, 1
7038, 1
7224, 2
7140, 1
8669, 1
9777, 1
9505, 1
9189, 1
10119, 1
7836, 1
9267, 7
6808, 1
7937, 8
7953, 1
7558, 1
9639, 1
7938, 2
9304, 2
8102, 1
6774, 20
9028, 4
9030, 37
8946, 3
9993, 2
8310, 1
8469, 1
8969, 3
7176, 2
7299, 1
8994, 1
8800, 27
8806, 7
8818, 5
8822, 2
8919, 49
8827, 1
8672, 2
8918, 3
8926, 6
8888, 6
8891, 5
8807, 1
8600, 2
8931, 8
8448, 17
8488, 3
8423, 5
8149, 3
8164, 2
8435, 2
8505, 1
8715, 3
8003, 2
8137, 4
8847, 1
8912, 1
8338, 3
8927, 10
9051, 8
7394, 2
7853, 4
9547, 2
9552, 3
9445, 3
9043, 1
9260, 3
8793, 4
7994, 1
9559, 1
8789, 3
9634, 1
6161, 5
6616, 3
6940, 1
9148, 1
8875, 8
9037, 1
8872, 1
8660, 3
9203, 2
8620, 4
6787, 2
10037, 5
9173, 1
6727, 1
9542, 1
9364, 1
9287, 1
9226, 3
8701, 1
6188, 1
9227, 1
9321, 2
8690, 3
6724, 1
9465, 1
6782, 2
10176, 1
9913, 1
6542, 2
9890, 1
9105, 1
8858, 1
6878, 2
9308, 1
8352, 2
7174, 2
6606, 3
9318, 1
9301, 1
9261, 1
8431, 1
8366, 2
8729, 6
8497, 1
6361, 6
8854, 8
8632, 1
8506, 2
9115, 1
9128, 1
9802, 6
8438, 1
9281, 1
8342, 2
8345, 84
8351, 3
6522, 2
5838, 1
10186, 1
8940, 156
9063, 1
9122, 2
9842, 2
6571, 1
9710, 1
8631, 5
8937, 2
6563, 4
6180, 1
8652, 1
6432, 22
9033, 3
9840, 1
8455, 1
7879, 1
9701, 1
8621, 1
9040, 1
6619, 2
8317, 1
6423, 9
5468, 16
8189, 6
9807, 1
6931, 2
7856, 1
8227, 1
10016, 1
9404, 10
10116, 9
8162, 1
8730, 5
7951, 3
8188, 4
9691, 1
7880, 8
8681, 3
9664, 1
7557, 1
6115, 1
10152, 1
8752, 1
9405, 1
8537, 1
9556, 1
6291, 2
7929, 1
9637, 2
8234, 1
8501, 1
8647, 1
9887, 1
8570, 2
8058, 1
8107, 1
7618, 1
7544, 1
9313, 1
8446, 1
8450, 2
7703, 1
7761, 1
8344, 4
7520, 3
9168, 3
7397, 2
9985, 1
9546, 4
9683, 3
9277, 1
7883, 2
9831, 20
9141, 3
9469, 1
7815, 1
8444, 6
10003, 1
8038, 3
9142, 1
9125, 2
7091, 1
8368, 2
8289, 2
9170, 3
9104, 1
9795, 11
9650, 4
9228, 1
7850, 5
7993, 2
8983, 2
8986, 1
8130, 1
8325, 1
7785, 1
8624, 2
9091, 1
7049, 6
9208, 2
8982, 2
8487, 1
9541, 1
7499, 1
8036, 1
10025, 2
9389, 3
10067, 14
10167, 2
10031, 3
10104, 4
9554, 1
7094, 1
9931, 4
7325, 1
9573, 1
9003, 1
9220, 4
7076, 1
8907, 3
8375, 5
8268, 3
7619, 1
7972, 5
8960, 2
6961, 1
6618, 2
6957, 1
7228, 8
8207, 2
9747, 3
7377, 1
7742, 4
8262, 1
6750, 35
7085, 2
10143, 4
6596, 1
8910, 2
7515, 1
9000, 1
8129, 8
9292, 1
6649, 6
8824, 1
8737, 1
10048, 1
6548, 2
5416, 18
6824, 6
9418, 2
6743, 2
8861, 1
9698, 2
9269, 2
6988, 40
8825, 4
8105, 2
7806, 2
7301, 1
6668, 1
6671, 8
6714, 6
8882, 4
9674, 1
9669, 5
6946, 8
8094, 1
6881, 1
8630, 1
7035, 9
7517, 2
7632, 3
6090, 2
6718, 4
10081, 2
10085, 2
6938, 1
8053, 6
9237, 1
8024, 9
9752, 6
8082, 8
6151, 3
8002, 4
9451, 2
8857, 3
6729, 2
10018, 1
8863, 1
8967, 53
8965, 25
7899, 3
6749, 3
7808, 1
8447, 1
7917, 1
7192, 2
9955, 5
7181, 4
9302, 5
9828, 2
7891, 2
7902, 38
8865, 3
8949, 12
8944, 7
8856, 2
8942, 4
8957, 3
8954, 7
7957, 4
8896, 10
8951, 74
8948, 54
8947, 30
8930, 3
8921, 23
8843, 3
8928, 3
8922, 83
9264, 1
8532, 1
8721, 6
8934, 61
8643, 3
8587, 2
8788, 6
8549, 19
8544, 3
8580, 21
8523, 10
8915, 21
8508, 2
8511, 2
8307, 2
8309, 1
8278, 6
8517, 4
8297, 13
7328, 2
10205, 4
10243, 1
9616, 1
8917, 145
8914, 11
8916, 14
6592, 2
6086, 1
8929, 10
6650, 12
5868, 11
9995, 1
6104, 3
9238, 8
7837, 1
9319, 2
6855, 1
9205, 1
8999, 7
9629, 1
6329, 7
7662, 2
8906, 1
7478, 11
6777, 29
8114, 1
8905, 10
5117, 18
9424, 1
6933, 2
6934, 3
9034, 9
9035, 2
8787, 3
7361, 5
9584, 3
7359, 50
7061, 2
9031, 8
8675, 1
7655, 1
7352, 5
8819, 1
7758, 2
9073, 1
7728, 2
9548, 1
5996, 2
7659, 2
5495, 11
7709, 2
6300, 8
8763, 1
9081, 1
9080, 3
4979, 13
9565, 4
6036, 2
9041, 1
9334, 1
9223, 1
7692, 1
7770, 1
8615, 2
9585, 18
6509, 7
9498, 1
7233, 10
8607, 3
6331, 4
8820, 2
7368, 2
6262, 1
8618, 1
6910, 4
7286, 1
9177, 15
7180, 6
7492, 2
8885, 2
7074, 2
9158, 4
8638, 2
8908, 6
6231, 1
7058, 4
8884, 1
6888, 24
6889, 42
5479, 3
9038, 3
8392, 2
8676, 1
9137, 1
9415, 1
8402, 2
9406, 1
8475, 1
8426, 2
7135, 4
8680, 2
7261, 2
8657, 1
6846, 1
7379, 9
6849, 1
9387, 9
8712, 3
8331, 1
8369, 1
6712, 1
8823, 1
8786, 8
5508, 4
8871, 1
6785, 4
9251, 1
9183, 2
8938, 53
8831, 12
9107, 1
8236, 1
5487, 12
8485, 4
7008, 1
6525, 2
8736, 2
6541, 6
6966, 1
6796, 2
6383, 4
9194, 19
8071, 1
7139, 3
6326, 2
8661, 1
8851, 1
6954, 4
9072, 1
8546, 2
8155, 1
8175, 5
9392, 1
8962, 4
7213, 2
7212, 5
6160, 2
5616, 19
6364, 6
8442, 15
10162, 1
9021, 2
7962, 6
8340, 7
8491, 2
8673, 1
8145, 2
5794, 25
6192, 6
8603, 2
9379, 1
7854, 1
6781, 3
8451, 1
5999, 10
9204, 4
7801, 12
8273, 1
6876, 2
6816, 1
6198, 17
8230, 2
6600, 12
8950, 1
5943, 8
5907, 26
8583, 1
7802, 1
6887, 7
8365, 2
5889, 19
6038, 11
5627, 49
6501, 4
8355, 2
7919, 7
8173, 17
8795, 19
6813, 3
9506, 2
9600, 1
8782, 2
6985, 5
6866, 2
5282, 9
8043, 1
8552, 2
8472, 3
6803, 1
8212, 1
7754, 1
8406, 7
7769, 14
7488, 7
8035, 1
7601, 3
7077, 2
8414, 1
7039, 4
8709, 1
7686, 1
5898, 4
5597, 3
8473, 2
7150, 2
7218, 21
8178, 6
7166, 2
6928, 1
10252, 2
7267, 3
7550, 1
6942, 4
8614, 1
7656, 1
6973, 4
5572, 10
6771, 2
6987, 10
8903, 6
7265, 2
7877, 1
8295, 2
7022, 4
7311, 4
7463, 1
8224, 1
8296, 2
7026, 1
5628, 14
8213, 1
7376, 1
6817, 2
6674, 4
7177, 63
6623, 4
6504, 78
7179, 3
6613, 8
8122, 1
7172, 1
6483, 7
7981, 5
7829, 2
6783, 2
6746, 1
6440, 3
8237, 1
6815, 1
7715, 1
7426, 2
6396, 15
6176, 30
7859, 1
7935, 11
6695, 1
6651, 8
6807, 26
6620, 1
10181, 1
7312, 3
10164, 1
6644, 4
6324, 1
6680, 5
6505, 1
6258, 4
8484, 4
6438, 9
7323, 2
5972, 1
7482, 1
6686, 4
6450, 9
7487, 2
7473, 2
7536, 3
6590, 1
7006, 6
6516, 4
10253, 2
6557, 2
6132, 6
6707, 4
6162, 8
7313, 2
7075, 1
7208, 1
6424, 4
6061, 4
7414, 1
10166, 1
7234, 6
6880, 2
10150, 1
7383, 1
7420, 2
8010, 9
8329, 1
6195, 12
8211, 1
10060, 9
8349, 9
7844, 1
7642, 3
6435, 1
7838, 3
10049, 1
7441, 2
6410, 1
6294, 11
6758, 7
5876, 11
8866, 3
7089, 7
10218, 14
6465, 3
10207, 8
10045, 1
10221, 3
10225, 45
10227, 30
10071, 3
9420, 3
9822, 1
9959, 2
9820, 2
9896, 2
10120, 12
10122, 10
10076, 4
10183, 1
9952, 2
9647, 2
9640, 1
9862, 1
9624, 5
9811, 2
6010, 5
9540, 2
9633, 11
9630, 1
7442, 2
9622, 7
9668, 5
9410, 1
9653, 1
6441, 4
9652, 4
6394, 18
6706, 3
10148, 2
6841, 6
9139, 7
6826, 2
7086, 1
6386, 2
5919, 8
6503, 18
6493, 2
6811, 1
6487, 9
5777, 10
6995, 1
5747, 6
9143, 1
6133, 3
9342, 1
8243, 6
5937, 5
5728, 4
9100, 1
6930, 3
9254, 1
6261, 17
9098, 1
9126, 2
6311, 8
5670, 13
5631, 43
6641, 4
9117, 1
5653, 45
8294, 5
7511, 6
6308, 6
8845, 1
5528, 11
9029, 8
5374, 22
8892, 46
6856, 5
8997, 2
9151, 2
8761, 3
5637, 10
6020, 7
8941, 3
8933, 53
6843, 3
9020, 4
8477, 1
8813, 6
5192, 18
9032, 25
8605, 7
9836, 1
6528, 4
6523, 6
6418, 9
6121, 5
7042, 2
8961, 2
9130, 1
6657, 10
8814, 12
6077, 3
6499, 8
6474, 9
9265, 4
10008, 2
10014, 11
10087, 28
9075, 31
9084, 7
9093, 2
8678, 10
8774, 1
6488, 3
5460, 26
6705, 4
8883, 2
5769, 10
10255, 4
8738, 5
