4928, 2
6594, 1
6652, 10
9092, 7
5458, 4
9350, 10
9064, 7
9057, 6
9328, 3
9335, 1
9337, 3
6121, 5
9575, 10
9347, 4
9408, 1
9521, 8
9297, 2
4582, 2
9437, 3
9550, 4
8902, 1
5645, 1
9324, 15
8877, 10
8907, 1
8908, 1
9272, 10
8861, 1
6007, 3
6076, 1
9495, 1
9382, 1
9052, 2
8839, 8
8768, 1
9377, 1
8739, 9
8740, 4
8714, 2
8790, 9
8870, 2
8788, 9
6435, 4
5934, 1
8728, 12
9082, 2
9049, 1
9436, 2
8780, 1
5385, 11
5999, 1
8975, 4
9506, 3
9469, 1
10257, 1
9530, 4
8652, 3
5486, 5
9251, 1
8369, 1
8402, 2
10263, 3
5944, 1
5674, 8
8638, 3
9100, 1
8502, 1
10188, 2
9303, 1
9354, 2
9982, 2
8999, 1
8329, 1
9237, 2
8665, 3
9090, 4
8682, 2
9088, 4
8970, 1
8751, 1
8278, 1
6035, 1
8651, 1
8650, 1
9123, 9
9228, 2
9231, 1
5844, 4
9189, 2
8133, 23
8137, 1
8138, 2
8594, 14
8667, 10
8672, 4
5522, 4
8993, 4
8363, 2
8598, 2
8359, 5
8268, 2
8263, 1
9934, 2
8214, 2
5744, 1
8199, 1
8985, 10
9060, 1
8920, 1
8921, 1
8604, 1
9137, 11
8063, 1
9159, 2
5536, 28
8826, 2
9190, 1
4823, 2
8707, 9
8872, 3
9112, 1
7370, 2
8420, 2
9835, 2
7997, 2
9960, 3
10027, 1
8022, 2
8292, 1
8791, 11
8217, 5
8896, 1
8805, 7
8894, 4
8153, 11
8629, 6
8039, 2
8279, 1
8769, 15
8796, 3
5592, 3
8425, 2
9929, 1
10044, 1
10043, 2
8989, 1
9889, 2
9759, 1
9965, 5
9966, 11
8820, 2
7977, 4
8033, 2
7980, 2
8144, 3
8003, 1
5449, 5
8504, 5
8499, 8
7960, 5
8512, 3
8383, 1
7897, 2
7849, 1
8408, 2
8580, 4
4988, 2
5186, 3
8372, 1
8404, 19
8954, 1
7786, 2
8524, 3
7805, 2
7851, 1
8143, 2
8017, 1
8423, 4
8486, 2
8225, 11
8897, 12
7880, 2
8032, 3
5360, 3
8353, 4
8462, 7
8515, 1
8459, 4
7961, 2
7709, 1
7792, 3
6061, 5
7972, 4
9849, 1
7890, 5
7885, 11
7615, 3
9044, 2
7722, 4
7719, 4
9135, 2
7757, 3
10010, 1
9862, 1
7724, 2
9121, 4
7976, 1
9556, 2
8042, 1
9834, 3
8002, 2
8211, 8
8630, 13
8209, 2
8210, 17
9099, 1
8532, 1
8320, 10
8207, 5
8206, 2
7864, 2
9108, 2
8615, 2
7577, 3
9069, 9
7581, 8
7573, 5
8309, 5
7884, 1
7490, 1
7886, 2
8613, 15
9074, 1
10190, 1
9016, 1
7933, 1
8432, 1
9096, 4
7767, 1
7458, 2
8972, 6
7666, 2
9028, 12
8251, 7
8868, 2
7537, 3
8136, 4
7441, 1
8197, 3
7837, 1
7823, 1
8966, 13
8434, 4
8992, 3
8433, 3
8961, 1
7405, 2
7397, 4
7391, 4
7378, 4
7407, 2
7411, 1
7832, 1
7827, 1
7329, 1
8588, 2
5125, 3
7835, 3
7983, 1
8155, 5
9103, 14
7474, 4
7476, 1
7484, 1
8842, 2
8930, 8
7785, 11
9011, 4
7292, 1
7552, 9
7555, 1
8949, 2
7456, 16
8220, 4
8216, 11
7582, 10
7892, 3
9908, 1
8410, 1
8477, 1
8288, 15
7855, 2
8473, 2
8466, 3
8467, 2
7584, 3
10161, 1
9091, 4
10008, 1
7839, 10
7263, 2
8912, 4
7281, 1
7374, 15
7167, 2
9081, 15
9075, 7
7288, 4
8586, 5
7304, 5
8105, 4
7400, 2
7282, 2
7710, 3
10165, 1
8995, 1
9807, 2
8012, 3
7093, 1
7091, 2
7643, 4
7642, 1
7640, 1
7641, 1
7652, 1
7081, 1
8935, 3
8301, 11
7214, 9
7178, 4
6203, 2
7228, 42
9076, 5
6881, 3
6903, 21
6900, 6
8314, 20
7815, 2
7039, 4
7422, 6
8514, 2
8413, 5
7025, 3
7905, 2
7463, 3
7571, 11
8465, 11
6822, 1
5888, 1
7451, 1
8905, 5
6786, 1
6970, 39
6717, 2
7276, 7
6511, 1
7188, 3
8584, 4
7387, 2
7265, 4
6540, 1
7390, 5
7438, 4
6993, 1
6614, 3
6776, 2
6650, 2
6623, 1
6611, 1
6991, 4
6505, 1
7410, 4
6300, 3
6534, 1
6543, 1
5849, 1
6570, 3
6562, 2
6602, 1
6987, 4
6609, 1
6541, 1
6537, 3
6536, 5
7500, 2
6464, 2
7004, 2
9501, 1
6384, 7
6389, 2
6736, 2
6643, 1
7184, 13
